_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1255770,4154595,2017.0,2021.0,1960.0,PRIVATE,6,York Centre,3884 BATHURST ST,4,28,2021-12-13,87,Evaluation needs to be conducted in 3 years,17,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,N0629,43.7422578587,-79.4357863772,309956.619,4844479.1680000005
1255771,4152559,2017.0,2021.0,1954.0,PRIVATE,20,Scarborough Southwest,3000 QUEEN ST E,4,30,2021-12-13,89,Evaluation needs to be conducted in 3 years,16,4.0,5.0,5.0,4.0,5.0,5.0,,4.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,5.0,3.0,,E2033,43.675330629499996,-79.27794494220001,322689.673,4837065.722
1255772,4153003,2017.0,2021.0,1922.0,PRIVATE,4,Parkdale-High Park,1623 QUEEN ST W,4,42,2021-12-13,72,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,4.0,4.0,4.0,,3.0,,4.0,3.0,3.0,5.0,3.0,4.0,3.0,,3.0,,,S0436,43.638781441400006,-79.4452145314,309204.71,4832982.945
1255773,4152600,2017.0,2021.0,1972.0,PRIVATE,20,Scarborough Southwest,273 PHARMACY AVE,18,280,2021-12-13,88,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,E2028,43.700248057299994,-79.2862500131,322012.917,4839832.19
1255774,4154617,2017.0,2021.0,1959.0,PRIVATE,6,York Centre,81 GARTHDALE CRT,3,10,2021-12-13,72,Evaluation needs to be conducted in 2 years,17,3.0,4.0,4.0,3.0,3.0,3.0,,4.0,,3.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,,N0624,43.7648967345,-79.4644796149,307644.521,4846992.893
1255775,4152609,2017.0,2021.0,1968.0,PRIVATE,20,Scarborough Southwest,3423 ST CLAIR AVE E,4,30,2021-12-13,85,Evaluation needs to be conducted in 2 years,19,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,,E2029,43.7134790514,-79.2732946837,323053.066,4841304.866
1255776,4154425,2017.0,2021.0,1945.0,PRIVATE,6,York Centre,2852 KEELE ST,3,11,2021-12-13,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,3.0,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,2.0,,N0627,43.7314423393,-79.4836241974,306103.75,4843275.795
1255777,4152586,2017.0,2021.0,1968.0,PRIVATE,20,Scarborough Southwest,2570 KINGSTON RD,10,118,2021-12-13,79,Evaluation needs to be conducted in 2 years,19,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,,E2032,43.713486558999996,-79.2466803233,325197.68,4841311.898
1255778,4152569,2017.0,2021.0,1960.0,PRIVATE,20,Scarborough Southwest,1711 KINGSTON RD,3,18,2021-12-13,70,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,,3.0,3.0,3.0,5.0,4.0,3.0,4.0,,4.0,3.0,,E2034,43.692233898199994,-79.2630193825,323887.837,4838946.94
1255779,4154580,2017.0,2021.0,1962.0,TCHC,6,York Centre,12 KING HIGH AVE,3,31,2021-12-13,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,,4.0,5.0,5.0,4.0,3.0,4.0,,5.0,4.0,,N0629,43.7362282425,-79.4430990859,309368.07399999996,4843808.919
1255780,4152678,2017.0,2021.0,1971.0,PRIVATE,20,Scarborough Southwest,2223 EGLINTON AVE E,6,75,2021-12-13,84,Evaluation needs to be conducted in 2 years,18,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,,E2023,43.729631061499994,-79.2767123962,322772.838,4843098.516
1255781,4156240,2017.0,2021.0,1969.0,TCHC,20,Scarborough Southwest,30 EPPLEWORTH RD,3,45,2021-12-13,70,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,E2023,43.727206753999994,-79.263241732,323854.783,4842776.82
1255782,4156455,2017.0,2021.0,1969.0,TCHC,20,Scarborough Southwest,20 EPPLEWORTH RD,3,36,2021-12-13,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,,E2023,43.726760854,-79.263575088,323859.729,4842772.896000001
1255783,4154596,2017.0,2021.0,1960.0,PRIVATE,6,York Centre,3880 BATHURST ST,4,58,2021-12-13,86,Evaluation needs to be conducted in 3 years,18,3.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,N0629,43.741815421000005,-79.4356700472,309966.025,4844430.022
1255784,4153012,2017.0,2021.0,1958.0,PRIVATE,4,Parkdale-High Park,150 DOWLING AVE,7,66,2021-12-12,82,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,5.0,5.0,4.0,,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,,,S0436,43.6378411067,-79.43950512159999,309665.443,4832878.791999999
1255785,4155062,2017.0,2021.0,1965.0,PRIVATE,8,Eglinton-Lawrence,370 RIDELLE AVE,28,214,2021-12-10,91,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,N0831,43.7046374432,-79.440751474,309559.647,4840299.426
1255786,4156598,2017.0,2021.0,2011.0,SOCIAL HOUSING,9,Davenport,180 SUDBURY ST,18,190,2021-12-10,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,S0937,43.641893011,-79.425161314,310822.114,4833330.761
1255787,4152783,2017.0,2021.0,1964.0,PRIVATE,20,Scarborough Southwest,3744 ST CLAIR AVE E,6,88,2021-12-10,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,E2032,43.7209375824,-79.2430985709,325483.757,4842140.563999999
1255788,4152683,2017.0,2021.0,1968.0,PRIVATE,20,Scarborough Southwest,2243 EGLINTON AVE E,6,91,2021-12-10,84,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,,E2023,43.730150476700004,-79.2739999078,322991.213,4843156.818
1255789,4155710,2017.0,2021.0,2005.0,PRIVATE,9,Davenport,55 LISGAR ST,9,116,2021-12-10,80,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,S0937,43.6426365625,-79.4230275047,310994.457,4833412.558
1255790,4155563,2017.0,2021.0,1971.0,TCHC,20,Scarborough Southwest,30 TEESDALE PL,24,278,2021-12-10,62,Evaluation needs to be conducted in 1 year,18,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,1.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,,E2028,43.697003832200004,-79.28779229199999,321889.538,4839471.448
1255791,4155686,2017.0,2021.0,2003.0,SOCIAL HOUSING,8,Eglinton-Lawrence,651 LAWRENCE AVE W,3,24,2021-12-10,89,Evaluation needs to be conducted in 3 years,17,4.0,4.0,4.0,5.0,5.0,4.0,,4.0,4.0,,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,3.0,5.0,N0827,43.716103619399995,-79.4429013897,309385.499,4841573.16
1255792,4155730,2017.0,2021.0,2010.0,PRIVATE,9,Davenport,45 LISGAR ST,14,291,2021-12-10,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,S0937,43.6421269068,-79.42276226140001,311015.908,4833355.956
1255793,4155591,2017.0,2021.0,1968.0,TCHC,9,Davenport,61 PELHAM PARK GDNS,17,352,2021-12-10,59,Evaluation needs to be conducted in 1 year,20,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S0926,43.66925972,-79.457795659,308187.607,4836369.289
1255794,4155061,2017.0,2021.0,1960.0,PRIVATE,8,Eglinton-Lawrence,851 BRIAR HILL AVE,3,10,2021-12-10,80,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0831,43.7044391867,-79.4423269927,309432.683,4840277.301
1255795,4152976,2017.0,2021.0,1931.0,PRIVATE,4,Parkdale-High Park,131 DUNN AVE,3,29,2021-12-09,73,Evaluation needs to be conducted in 2 years,14,3.0,3.0,5.0,2.0,2.0,4.0,,3.0,,,3.0,3.0,5.0,5.0,5.0,4.0,,4.0,,,S0437,43.635897529,-79.432069219,310265.309,4832664.263
1255796,4153616,2017.0,2021.0,1940.0,PRIVATE,14,Toronto-Danforth,849 BROADVIEW AVE,4,32,2021-12-09,89,Evaluation needs to be conducted in 3 years,14,4.0,5.0,5.0,4.0,5.0,4.0,,4.0,,,5.0,5.0,5.0,4.0,4.0,4.0,,4.0,,,S1424,43.6794139167,-79.35783854,316246.839,4837505.327
1255797,4152973,2017.0,2021.0,1959.0,PRIVATE,4,Parkdale-High Park,60 TYNDALL AVE,9,69,2021-12-09,78,Evaluation needs to be conducted in 2 years,17,4.0,3.0,5.0,3.0,3.0,4.0,,4.0,4.0,,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,S0437,43.6358852908,-79.4287210164,310535.728,4832662.16
1255798,4155407,2017.0,2021.0,1968.0,PRIVATE,2,Etobicoke Centre,695 MARTIN GROVE RD,12,142,2021-12-09,73,Evaluation needs to be conducted in 2 years,19,3.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,,W0221,43.682026488999995,-79.565970029,299462.268,4837680.56
1255799,4152996,2017.0,2021.0,1955.0,PRIVATE,4,Parkdale-High Park,99 DOWLING AVE,5,111,2021-12-09,84,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,3.0,5.0,5.0,,3.0,4.0,,3.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,,S0437,43.6357677908,-79.43779799970001,309803.351,4832648.561000001
1255800,4155008,2017.0,2021.0,1968.0,PRIVATE,9,Davenport,161 OAKWOOD AVE,19,151,2021-12-09,84,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,S0925,43.680342384,-79.43554842399999,309967.474,4837608.076
1255801,4153156,2017.0,2021.0,1967.0,SOCIAL HOUSING,9,Davenport,661 DUFFERIN ST,13,112,2021-12-09,72,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,,4.0,S0934,43.650489538900004,-79.4313915091,310318.929,4834284.426
1255802,4153160,2017.0,2021.0,1971.0,PRIVATE,9,Davenport,919 DUFFERIN ST,15,113,2021-12-09,77,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,S0934,43.6575632508,-79.4340091901,310107.154,4835070.126
1255803,4153013,2017.0,2021.0,1973.0,PRIVATE,4,Parkdale-High Park,146 DOWLING AVE,7,68,2021-12-09,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,5.0,2.0,,3.0,,4.0,2.0,,3.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,,,S0436,43.6375473099,-79.4394028974,309673.714,4832846.159
1255804,4155067,2017.0,2021.0,1967.0,PRIVATE,9,Davenport,65 DYNEVOR RD,9,90,2021-12-09,79,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,S0922,43.6915639113,-79.4491372654,308884.626,4838846.609
1255805,4153648,2017.0,2021.0,1989.0,TCHC,14,Toronto-Danforth,39 HARCOURT AVE,3,15,2021-12-09,86,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,3.0,4.0,4.0,,5.0,,,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,,5.0,S1429,43.677145636800006,-79.34450560149999,317322.303,4837255.226
1255806,4166944,2017.0,2021.0,1967.0,PRIVATE,14,Toronto-Danforth,70 CAMBRIDGE AVE,21,275,2021-12-09,88,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,S1424,43.678116007,-79.3607869844,316009.354,4837360.726
1255807,4152957,2017.0,2021.0,1960.0,PRIVATE,4,Parkdale-High Park,35 SPENCER AVE,7,80,2021-12-09,84,Evaluation needs to be conducted in 2 years,16,5.0,3.0,5.0,3.0,,4.0,,2.0,4.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,S0437,43.635361871,-79.429350661,310484.708,4832604.925
1255808,4153155,2017.0,2021.0,1955.0,PRIVATE,9,Davenport,14 RUSHOLME DR,4,22,2021-12-08,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,,3.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,S0934,43.650255834700005,-79.4286011017,310544.063,4834258.652
1255809,4156290,2017.0,2021.0,1969.0,PRIVATE,9,Davenport,357 RUSHOLME RD,16,267,2021-12-08,76,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,,S0934,43.660038774200004,-79.4305495251,310375.291,4835342.328
1255810,4152972,2017.0,2021.0,1962.0,PRIVATE,4,Parkdale-High Park,90 TYNDALL AVE,18,120,2021-12-08,82,Evaluation needs to be conducted in 2 years,18,4.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,,3.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,,S0437,43.636188769700006,-79.4287694979,310531.789,4832695.871
1255811,4153164,2017.0,2021.0,1968.0,PRIVATE,9,Davenport,323 RUSHOLME RD,20,226,2021-12-08,76,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,S0934,43.658994583,-79.430040338,310404.687,4835239.268999999
1255812,4153110,2018.0,2021.0,1929.0,PRIVATE,9,Davenport,927 ST CLAIR AVE W,4,23,2021-12-08,81,Evaluation needs to be conducted in 2 years,14,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,,S0928,43.6795067205,-79.4348853708,310034.484,4837507.881
1255813,4155889,2017.0,2021.0,1974.0,PRIVATE,2,Etobicoke Centre,73 WIDDICOMBE HILL BLVD,17,228,2021-12-08,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,,W0222,43.677126322,-79.556808045,300130.803,4837178.874
1255814,4153033,2017.0,2021.0,1957.0,PRIVATE,4,Parkdale-High Park,169 JAMESON AVE,8,72,2021-12-08,78,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,3.0,4.0,4.0,,3.0,3.0,,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,,S0436,43.6382976952,-79.43605420520001,309943.839,4832929.71
1255815,4152974,2017.0,2021.0,1965.0,PRIVATE,4,Parkdale-High Park,40 TYNDALL AVE,7,65,2021-12-08,79,Evaluation needs to be conducted in 2 years,17,5.0,3.0,5.0,3.0,4.0,4.0,,3.0,4.0,,3.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,,S0437,43.635622675200004,-79.42849810050001,310553.738,4832633.0
1255816,4155793,2017.0,2021.0,1973.0,PRIVATE,2,Etobicoke Centre,120 WIDDICOMBE HILL BLVD,17,233,2021-12-08,81,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,,W0222,43.676467695,-79.559152675,300081.20399999997,4837170.804
1255817,4152980,2017.0,2021.0,1959.0,PRIVATE,4,Parkdale-High Park,87 JAMESON AVE,9,91,2021-12-07,78,Evaluation needs to be conducted in 2 years,16,3.0,4.0,5.0,3.0,,5.0,,4.0,4.0,,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,,S0437,43.6348167577,-79.4347671675,310047.976,4832543.088
1255818,4152981,2017.0,2021.0,1967.0,PRIVATE,4,Parkdale-High Park,91 JAMESON AVE,11,76,2021-12-07,79,Evaluation needs to be conducted in 2 years,17,5.0,3.0,5.0,5.0,5.0,4.0,,4.0,4.0,,5.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,,S0437,43.6351237062,-79.434885342,310038.415,4832577.18
1255819,4153023,2019.0,2021.0,1963.0,PRIVATE,4,Parkdale-High Park,190 JAMESON AVE,11,62,2021-12-07,75,Evaluation needs to be conducted in 2 years,16,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,,3.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,,,S0436,43.6393484586,-79.43723404560001,309848.56,4833046.373
1255820,4155349,2017.0,2021.0,1969.0,PRIVATE,2,Etobicoke Centre,500 SCARLETT RD,14,129,2021-12-07,85,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,,W0230,43.6857584584,-79.5133729757,303706.277,4838200.637
1255821,4154117,2017.0,2021.0,1970.0,PRIVATE,14,Toronto-Danforth,60 GOWAN AVE,21,118,2021-12-07,87,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,,S1421,43.6880167433,-79.3522352421,316696.92699999997,4838461.851
1255822,4153386,2017.0,2021.0,1982.0,TCHC,13,Toronto Centre,171 FRONT ST E,3,61,2021-12-07,73,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,,,S1339,43.6499749234,-79.3684698144,315394.78,4834233.377
1255823,4153030,2017.0,2021.0,1910.0,SOCIAL HOUSING,4,Parkdale-High Park,149 JAMESON AVE,5,48,2021-12-07,85,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,5.0,,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,,,S0436,43.6374026152,-79.4357893144,309965.285,4832830.29
1255824,4153166,2017.0,2021.0,1967.0,PRIVATE,9,Davenport,730 DOVERCOURT RD,20,356,2021-12-07,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,S0934,43.6597215869,-79.429288288,310487.721,4835310.221
1255825,4153094,2017.0,2021.0,2008.0,PRIVATE,9,Davenport,767 DOVERCOURT RD,3,19,2021-12-07,76,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,3.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,3.0,S0932,43.6618560972,-79.4293177813,310485.14,4835547.351
1255826,4154609,2017.0,2021.0,1969.0,PRIVATE,6,York Centre,4350 BATHURST ST,6,35,2021-12-06,91,Evaluation needs to be conducted in 3 years,19,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,,N0629,43.754107511,-79.438517766,309735.42,4845796.416
1255827,4154607,2017.0,2021.0,1983.0,SOCIAL HOUSING,6,York Centre,4266 BATHURST ST,9,130,2021-12-06,86,Evaluation needs to be conducted in 3 years,20,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,N0629,43.751874345299996,-79.438030916,309775.071,4845547.393999999
1255828,4154604,2017.0,2021.0,1966.0,PRIVATE,6,York Centre,4190 BATHURST ST,9,80,2021-12-06,77,Evaluation needs to be conducted in 2 years,20,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,N0629,43.748575119399995,-79.437302788,309833.975,4845180.913
1255829,4154653,2017.0,2021.0,1965.0,PRIVATE,6,York Centre,4750 BATHURST ST,3,64,2021-12-06,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,,N0624,43.767931941,-79.4420072756,309453.606,4847331.095
1255830,4155943,2017.0,2021.0,1965.0,TCHC,20,Scarborough Southwest,3171 EGLINTON AVE E,12,161,2021-12-06,66,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,,E2027,43.7426229529,-79.22004925,327332.807,4844555.63
1255831,4154693,2017.0,2021.0,1960.0,PRIVATE,6,York Centre,4383 BATHURST ST,13,142,2021-12-06,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,,N0630,43.75446148100001,-79.437277956,309835.23,4845835.813999999
1255832,4154697,2017.0,2021.0,1962.0,PRIVATE,6,York Centre,4415 BATHURST ST,14,167,2021-12-06,81,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,N0624,43.7567677733,-79.4380041027,309776.827,4846091.036
1255833,4152962,2017.0,2021.0,1952.0,PRIVATE,4,Parkdale-High Park,77 SPENCER AVE,6,56,2021-12-06,81,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,3.0,4.0,4.0,,3.0,5.0,,4.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,3.0,,S0437,43.63712357,-79.429926502,310438.088,4832800.6
1255834,4152958,2017.0,2021.0,1962.0,PRIVATE,4,Parkdale-High Park,47 SPENCER AVE,5,56,2021-12-06,80,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,3.0,,3.0,,3.0,5.0,,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,S0437,43.635752524,-79.429340078,310485.527,4832648.324
1255835,4155957,2017.0,2021.0,1972.0,TCHC,20,Scarborough Southwest,30 GORDONRIDGE PL,17,231,2021-12-06,72,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,,E2024,43.726764513,-79.250888477,324750.497,4842822.528
1255836,4155573,2017.0,2021.0,1972.0,TCHC,20,Scarborough Southwest,40 GORDONRIDGE PL,18,421,2021-12-06,68,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,,E2024,43.727612646000004,-79.251278648,324819.267,4842872.647
1255837,4155566,2017.0,2021.0,1969.0,TCHC,20,Scarborough Southwest,675 KENNEDY RD,11,192,2021-12-06,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,,E2023,43.72687441,-79.265289789,323769.245,4842812.63
1255838,4152978,2017.0,2021.0,1976.0,SOCIAL HOUSING,4,Parkdale-High Park,1355 KING ST W,11,136,2021-12-06,82,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,4.0,,S0437,43.6375544172,-79.4328522141,310202.251,4832847.329
1255839,4153026,2017.0,2021.0,1917.0,PRIVATE,4,Parkdale-High Park,189 DOWLING AVE,4,10,2021-12-05,57,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,,2.0,,3.0,,,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,,S0436,43.6396109365,-79.4394716965,309667.989,4833097.526000001
1255840,4153072,2017.0,2021.0,1930.0,PRIVATE,4,Parkdale-High Park,469 RONCESVALLES AVE,4,15,2021-12-05,77,Evaluation needs to be conducted in 2 years,14,3.0,4.0,4.0,4.0,,3.0,,3.0,,,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,,,S0433,43.65312878020001,-79.4513327974,308710.143,4834576.586
